Waterbody Type,Constituent Group,Constituent,TADA.CharacteristicName,Fraction,Use,Use Description,Type,Magnitude_Numeric,Units,Directionality,Frequency,Duration,Details,Source,Listing Methodology,DEC Use,DEC Use Description,Notes,AUID_ATTNS,Name_AU,TADA.MonitoringLocationTypeName,AU_Type,TADA.ResultMeasure.MeasureUnitCode,TADA.ResultSampleFractionText_new,n_Samples,n_SampDates,n_WaterYears,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient,Hardness_Dependency,Exceed_Num,Exceed_Freq,Exceed,Binomial_Value,Exceed_Binomial
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater streams and rivers,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Toxics,NA,LEAD,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,LEAD,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Dissolved Inorganic Substances,NA,SULFATE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Toxics,NA,ZINC,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030103_001,Antler River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater streams and rivers,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Toxics,NA,LEAD,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,LEAD,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Dissolved Inorganic Substances,NA,SULFATE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,MG/L,NA,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Toxics,NA,ZINC,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030105_003,Herbert River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,ALKALINITY,Total,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,Chronic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,2,NA
Freshwater,Toxics,NA,ALKALINITY,Total,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,Chronic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,18,6,2,2 years,18,2,18,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,2,NA
Freshwater,Toxics,NA,ANTIMONY,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,ANTIMONY,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,BARIUM,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,BENZENE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,NA,15,5,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,BERYLLIUM,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,DISSOLVED,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,BERYLLIUM,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,COBALT,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,DISSOLVED,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,ESCHERICHIA COLI,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,ETHYLBENZENE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,NA,15,5,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,ETHYLBENZENE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,NA,15,5,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,FECAL COLIFORM,NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,FECAL COLIFORM,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,FECAL COLIFORM,NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,FECAL COLIFORM,NA,WATER SUPPLY,INDUSTRIAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Bacteria,NA,FECAL COLIFORM,NA,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,CFU/100ML,NA,26,12,2,2 water years,10,2,10,Yes,Yes,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MANGANESE,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MANGANESE,Total,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MERCURY,Total,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,Chronic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,12,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,2,NA
Freshwater,Toxics,NA,MERCURY,Total,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,Acute,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,12,6,2,2 years,5,2,5,Yes,Yes,Yes,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MERCURY,Total,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,Chronic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,12,6,2,2 years,18,2,18,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,2,NA
Freshwater,Toxics,NA,MERCURY,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,12,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MERCURY,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,12,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,MOLYBDENUM,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,DISSOLVED,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Dissolved Inorganic Substances,NA,SULFATE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,MG/L,NA,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,4,NA
Freshwater,Toxics,NA,THALLIUM,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,THALLIUM,Total,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,3,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,TOLUENE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,NA,15,5,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,TOLUENE,NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,NA,15,5,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Petroleum Hydrocarbons,NA,TOTAL AROMATIC HYDROCARBONS,Total,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,TOTAL,15,5,2,2 years,20,2,20,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,VANADIUM,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_014,Jordan Creek,RIVER/STREAM,River,UG/L,DISSOLVED,18,6,2,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater streams and rivers,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_022,Montana Creek,RIVER/STREAM,River,MG/L,NA,5,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,1,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER RECREATION,SECONDARY RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,AQUACULTURE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater streams and rivers,Dissolved Gas,NA,DISSOLVED OXYGEN (DO),NA,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,MG/L,NA,40,5,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,7,NA
Freshwater,Bacteria,NA,ESCHERICHIA COLI,NA,WATER RECREATION,CONTACT RECREATION,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030106_038,Pederson Hill Creek/Casa Del Sol,RIVER/STREAM,River,CFU/100ML,NA,1,1,1,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
Freshwater,Toxics,NA,CADMIUM,Dissolved,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AK_R_1030311_001,Chilkat River,RIVER/STREAM,River,UG/L,DISSOLVED,1,1,1,2 years,10,2,10,No,No,No,Hardness dependency not applicable.,NA,NA,NA,NA,NA
