AUID_ATTNS,Name_AU,TADA.MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,TADA.ResultSampleFractionText_new,n_Samples,n_SampDates,n_WaterYears,Waterbody Type,Fraction,Constituent Group,Use,Use Description,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient,Hardness_Dependency
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,COBALT,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,20,12,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,20,12,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,20,12,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,20,12,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,WATER RECREATION,CONTACT RECREATION,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,WATER RECREATION,SECONDARY RECREATION,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater,,Dissolved Gas,WATER SUPPLY,AQUACULTURE,,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,DISSOLVED OXYGEN (DO),MG/L,,21,13,2,Freshwater streams and rivers,,Dissolved Gas,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,ESCHERICHIA COLI,CFU/100ML,,9,9,2,Freshwater,,Bacteria,WATER RECREATION,CONTACT RECREATION,,2 water years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,12,12,3,Freshwater,,Bacteria,WATER RECREATION,SECONDARY RECREATION,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,12,12,3,Freshwater,,Bacteria,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,12,12,3,Freshwater,,Bacteria,WATER SUPPLY,AQUACULTURE,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,12,12,3,Freshwater,,Bacteria,WATER SUPPLY,INDUSTRIAL,,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,12,12,3,Freshwater,,Bacteria,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 water years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,16,8,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,16,8,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,16,8,2,Freshwater,Total,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,16,8,2,Freshwater,Total,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MERCURY,UG/L,TOTAL,16,8,2,Freshwater,Total,Toxics,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,MOLYBDENUM,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,No,No,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,17,9,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,17,9,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,SILVER,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,TURBIDITY,NTU,,14,10,2,Freshwater,,Turbidity,WATER RECREATION,CONTACT RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,TURBIDITY,NTU,,14,10,2,Freshwater,,Turbidity,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,TURBIDITY,NTU,,14,10,2,Freshwater,,Turbidity,WATER RECREATION,SECONDARY RECREATION,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,TURBIDITY,NTU,,14,10,2,Freshwater,,Turbidity,WATER SUPPLY,AQUACULTURE,,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,TURBIDITY,NTU,,14,10,2,Freshwater,,Turbidity,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 years,20 days,2,20,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,VANADIUM,UG/L,DISSOLVED,11,6,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,Yes,Yes,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness data available to assess data sufficiency.
AK_R_2030218_007,Soldotna Creek,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,18,10,3,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,Yes,Yes,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ARSENIC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ARSENIC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ARSENIC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ARSENIC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ARSENIC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,BERYLLIUM,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,CADMIUM,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,COBALT,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,4,4,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,Yes,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,4,4,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,Yes,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,4,4,2,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,Yes,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,COPPER,UG/L,DISSOLVED,4,4,2,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,Yes,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,2,2,1,Freshwater,,Bacteria,WATER RECREATION,SECONDARY RECREATION,,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,2,2,1,Freshwater,,Bacteria,WATER SUPPLY,"DRINKING, CULINARY, AND FOOD PROCESSING",,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,2,2,1,Freshwater,,Bacteria,WATER SUPPLY,AQUACULTURE,,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,2,2,1,Freshwater,,Bacteria,WATER SUPPLY,INDUSTRIAL,,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,FECAL COLIFORM,CFU/100ML,,2,2,1,Freshwater,,Bacteria,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 water years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,IRON,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,LEAD,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,MOLYBDENUM,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,10,2,10,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Chronic,2 years,18,2,18,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,NICKEL,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,SELENIUM,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,SILVER,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness data not available to assess data sufficiency.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,VANADIUM,UG/L,DISSOLVED,1,1,1,Freshwater,Dissolved,Toxics,WATER SUPPLY,"AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",,2 years,10,2,10,No,No,No,Hardness dependency not applicable.
AK_R_2030218_009,Unnamed tibutary to Kenai River,RIVER/STREAM,River,ZINC,UG/L,DISSOLVED,2,2,1,Freshwater,Dissolved,Toxics,"GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",,Acute,2 years,5,2,5,No,No,No,Hardness data not available to assess data sufficiency.
